Date,Surface,Player_1,Player_2,Rank_1,Rank_2,Score,Best of,P1_Ace,P1_DF,P1_SvPt,P1_1stIn,P1_1stWon,P1_2ndWon,P1_BpSaved,P1_BpFaced,P2_Ace,P2_DF,P2_SvPt,P2_1stIn,P2_1stWon,P2_2ndWon,P2_BpSaved,P2_BpFaced
2021-11-08,Hard,Baez S.,Musetti L.,111.0,58.0,4-1 4-1 3-4(5) 4-3(5),3,0.0,0.0,63.0,48.0,40.0,12.0,0.0,0.0,3.0,2.0,79.0,53.0,33.0,13.0,13.0,16.0
2021-11-08,Hard,Korda S.,Gaston H.,39.0,67.0,3-4(2) 3-4(6) 4-0 4-3(3) 4-0,3,10.0,3.0,92.0,59.0,40.0,20.0,9.0,10.0,1.0,2.0,100.0,60.0,36.0,20.0,13.0,18.0
2021-11-08,Hard,Korda S.,Baez S.,39.0,111.0,4-3(3) 4-2 4-2,3,7.0,0.0,51.0,31.0,28.0,10.0,2.0,3.0,0.0,1.0,63.0,50.0,27.0,7.0,5.0,8.0
2021-11-08,Hard,Alcaraz C.,Cerundolo J.,32.0,91.0,4-0 4-1 2-4 4-3(3),3,2.0,1.0,70.0,53.0,39.0,9.0,9.0,10.0,0.0,2.0,59.0,43.0,30.0,7.0,2.0,5.0
2021-11-08,Hard,Rune H.,Cerundolo J.,109.0,91.0,4-1 4-2 1-4 4-1,3,4.0,5.0,57.0,32.0,29.0,13.0,1.0,2.0,1.0,2.0,61.0,44.0,26.0,10.0,11.0,14.0
2021-11-08,Hard,Nakashima B.,Rune H.,63.0,109.0,3-4(3) 4-1 4-1 4-3(1),3,5.0,3.0,69.0,45.0,36.0,10.0,3.0,6.0,9.0,9.0,73.0,40.0,28.0,11.0,2.0,8.0
2021-11-08,Hard,Nakashima B.,Cerundolo J.,63.0,91.0,4-1 3-4(3) 4-1 4-0,3,5.0,1.0,60.0,40.0,30.0,17.0,0.0,0.0,2.0,0.0,65.0,47.0,26.0,9.0,7.0,11.0
2021-11-08,Hard,Alcaraz C.,Rune H.,32.0,109.0,4-3(6) 4-2 4-0,3,9.0,0.0,49.0,32.0,28.0,9.0,0.0,0.0,2.0,1.0,53.0,33.0,19.0,10.0,4.0,7.0
2021-11-08,Hard,Alcaraz C.,Nakashima B.,32.0,63.0,4-3(4) 4-1 4-3(4),3,10.0,4.0,63.0,33.0,29.0,18.0,4.0,5.0,5.0,3.0,52.0,35.0,27.0,8.0,0.0,2.0
2021-11-08,Hard,Korda S.,Nakashima B.,39.0,63.0,4-3(3) 2-4 1-4 4-2 4-2,3,10.0,2.0,91.0,68.0,50.0,10.0,8.0,11.0,5.0,0.0,77.0,51.0,43.0,11.0,5.0,7.0
2021-11-08,Hard,Alcaraz C.,Baez S.,32.0,111.0,4-2 4-1 4-2,3,7.0,0.0,37.0,25.0,21.0,11.0,3.0,3.0,0.0,0.0,53.0,40.0,21.0,5.0,5.0,9.0
2021-11-08,Hard,Alcaraz C.,Korda S.,32.0,39.0,4-3(5) 4-2 4-2,3,4.0,1.0,60.0,41.0,30.0,9.0,6.0,6.0,4.0,0.0,58.0,37.0,29.0,6.0,4.0,6.0
2021-11-08,Hard,Tiafoe F.,Evans D.,41.0,26.0,1-6 6-1 6-1,3,11.0,3.0,77.0,50.0,35.0,11.0,6.0,8.0,3.0,3.0,72.0,43.0,30.0,10.0,7.0,12.0
2021-11-08,Hard,Korda S.,Musetti L.,39.0,58.0,4-2 4-3(4) 4-2,3,3.0,0.0,46.0,30.0,27.0,13.0,0.0,0.0,1.0,1.0,54.0,37.0,25.0,9.0,3.0,5.0
2021-11-08,Hard,Shapovalov D.,Rinderknech A.,18.0,60.0,4-6 6-3 7-5,3,14.0,6.0,87.0,62.0,48.0,14.0,2.0,4.0,7.0,3.0,91.0,55.0,41.0,21.0,5.0,8.0
2021-11-08,Hard,Paul T.,Borg L.,52.0,2146.0,6-4 6-2,3,6.0,1.0,52.0,32.0,28.0,11.0,1.0,1.0,1.0,5.0,52.0,26.0,17.0,13.0,1.0,4.0
2021-11-08,Hard,Murray A.,Sinner J.,143.0,10.0,7-6(4) 6-3,3,8.0,2.0,65.0,32.0,23.0,23.0,1.0,1.0,6.0,1.0,75.0,36.0,27.0,20.0,4.0,6.0
2021-11-08,Hard,Krajinovic F.,Istomin D.,42.0,248.0,6-4 6-2,3,4.0,1.0,46.0,25.0,22.0,15.0,0.0,0.0,1.0,1.0,50.0,37.0,26.0,5.0,2.0,5.0
2021-11-08,Hard,Zandschulp B.,Serdarusic N.,61.0,241.0,7-6(5) 7-6(5),3,13.0,2.0,77.0,41.0,38.0,19.0,2.0,3.0,10.0,2.0,119.0,82.0,55.0,18.0,10.0,11.0
2021-11-08,Hard,Fucsovics M.,Mannarino A.,40.0,66.0,6-4 6-0,3,6.0,0.0,43.0,30.0,26.0,8.0,1.0,1.0,1.0,3.0,53.0,28.0,17.0,8.0,2.0,6.0
2021-11-08,Hard,Vavassori A.,Kotov P.,289.0,271.0,6-3 6-4,3,4.0,0.0,53.0,35.0,28.0,11.0,0.0,1.0,2.0,3.0,54.0,33.0,19.0,12.0,2.0,5.0
2021-11-08,Hard,Kovalik J.,Gojowczyk P.,135.0,85.0,6-7(5) 6-4 7-5,3,7.0,3.0,134.0,80.0,57.0,26.0,9.0,11.0,11.0,7.0,111.0,53.0,39.0,32.0,6.0,10.0
2021-11-08,Hard,Auger-Aliassime F.,Zandschulp B.,11.0,61.0,6-4 6-3,3,11.0,3.0,53.0,33.0,27.0,12.0,1.0,1.0,5.0,1.0,68.0,42.0,30.0,10.0,9.0,12.0
2021-11-08,Hard,Tiafoe F.,Ymer E.,41.0,167.0,6-4 7-6(2),3,2.0,3.0,73.0,48.0,39.0,10.0,7.0,9.0,8.0,5.0,72.0,36.0,24.0,20.0,1.0,4.0
2021-11-08,Hard,Martinez P.,Ruusuvuori E.,62.0,79.0,6-4 3-6 7-6(4),3,0.0,6.0,108.0,63.0,43.0,21.0,6.0,9.0,6.0,9.0,97.0,65.0,46.0,13.0,3.0,6.0
2021-11-08,Hard,Fokina A.,McDonald M.,49.0,55.0,6-2 3-6 7-5,3,5.0,2.0,115.0,79.0,53.0,19.0,11.0,12.0,5.0,2.0,99.0,63.0,41.0,22.0,3.0,6.0
2021-11-08,Hard,Rinderknech A.,Bublik A.,60.0,36.0,6-1 2-0 RET,3,2.0,2.0,21.0,10.0,8.0,8.0,0.0,0.0,1.0,6.0,29.0,18.0,9.0,2.0,1.0,5.0
2021-11-08,Hard,Murray A.,Durasovic V.,143.0,354.0,6-1 7-6(7),3,6.0,1.0,62.0,39.0,33.0,14.0,0.0,1.0,4.0,2.0,69.0,37.0,27.0,15.0,4.0,7.0
2021-11-08,Hard,Auger-Aliassime F.,Krajinovic F.,11.0,42.0,6-3 6-4,3,8.0,3.0,61.0,39.0,32.0,10.0,4.0,5.0,0.0,0.0,53.0,28.0,16.0,14.0,2.0,5.0
2021-11-08,Hard,Zandschulp B.,Fucsovics M.,61.0,40.0,7-6(3) 3-6 7-5,3,5.0,4.0,105.0,70.0,54.0,16.0,2.0,4.0,10.0,1.0,129.0,72.0,51.0,30.0,8.0,10.0
2021-11-08,Hard,Shapovalov D.,Vavassori A.,18.0,289.0,7-6(1) 6-1,3,4.0,7.0,56.0,36.0,33.0,9.0,0.0,1.0,1.0,7.0,66.0,40.0,27.0,8.0,8.0,11.0
2021-11-08,Hard,Rinderknech A.,Kovalik J.,60.0,135.0,6-4 6-1,3,11.0,1.0,46.0,31.0,24.0,9.0,1.0,1.0,2.0,3.0,63.0,36.0,23.0,10.0,6.0,10.0
2021-11-08,Hard,Tiafoe F.,Martinez P.,41.0,62.0,6-4 6-4,3,10.0,1.0,70.0,48.0,39.0,9.0,6.0,6.0,9.0,2.0,64.0,45.0,34.0,8.0,5.0,7.0
2021-11-08,Hard,Evans D.,Fokina A.,26.0,49.0,7-6(5) 6-2,3,3.0,2.0,70.0,46.0,32.0,15.0,3.0,4.0,5.0,1.0,72.0,43.0,30.0,11.0,5.0,8.0
2021-11-08,Hard,Paul T.,Fritz T.,52.0,23.0,6-4 6-4,3,2.0,3.0,68.0,35.0,29.0,15.0,3.0,4.0,3.0,4.0,72.0,45.0,32.0,10.0,4.0,7.0
2021-11-08,Hard,Fritz T.,Gerasimov E.,23.0,113.0,6-4 6-4,3,8.0,0.0,48.0,32.0,25.0,13.0,2.0,3.0,3.0,2.0,61.0,38.0,28.0,8.0,5.0,8.0
2021-11-15,Hard,Rublev A.,Tsitsipas S.,5.0,4.0,6-4 6-4,3,9.0,3.0,60.0,41.0,37.0,6.0,0.0,0.0,12.0,2.0,75.0,47.0,32.0,14.0,5.0,7.0
2021-11-15,Hard,Zverev A.,Djokovic N.,3.0,1.0,7-6(4) 4-6 6-3,3,14.0,1.0,96.0,69.0,54.0,17.0,3.0,4.0,15.0,1.0,92.0,60.0,52.0,13.0,3.0,4.0
2021-11-15,Hard,Medvedev D.,Ruud C.,2.0,8.0,6-4 6-2,3,3.0,2.0,47.0,28.0,23.0,14.0,0.0,0.0,1.0,3.0,62.0,43.0,29.0,8.0,6.0,9.0
2021-11-15,Hard,Zverev A.,Medvedev D.,3.0,2.0,6-4 6-4,3,8.0,1.0,54.0,40.0,33.0,8.0,0.0,0.0,3.0,2.0,58.0,34.0,25.0,13.0,2.0,4.0
2021-11-15,Hard,Djokovic N.,Rublev A.,1.0,5.0,6-3 6-2,3,14.0,0.0,48.0,31.0,27.0,7.0,0.0,1.0,6.0,1.0,52.0,28.0,19.0,7.0,2.0,6.0
2021-11-15,Hard,Djokovic N.,Ruud C.,1.0,8.0,7-6(4) 6-2,3,10.0,0.0,53.0,39.0,35.0,6.0,0.0,1.0,9.0,4.0,69.0,43.0,27.0,11.0,2.0,5.0
2021-11-15,Hard,Ruud C.,Norrie C.,8.0,12.0,1-6 6-3 6-4,3,10.0,0.0,71.0,45.0,35.0,14.0,0.0,2.0,6.0,3.0,82.0,65.0,43.0,10.0,3.0,5.0
2021-11-15,Hard,Djokovic N.,Norrie C.,1.0,12.0,6-2 6-1,3,5.0,0.0,38.0,26.0,21.0,8.0,1.0,1.0,1.0,2.0,51.0,29.0,15.0,9.0,5.0,10.0
2021-11-15,Hard,Medvedev D.,Zverev A.,2.0,3.0,6-3 6-7(3) 7-6(6),3,14.0,1.0,107.0,75.0,59.0,19.0,4.0,4.0,18.0,2.0,109.0,86.0,60.0,15.0,3.0,4.0
2021-11-15,Hard,Medvedev D.,Sinner J.,2.0,11.0,6-0 6-7(5) 7-6(8),3,18.0,5.0,102.0,72.0,55.0,18.0,3.0,5.0,5.0,2.0,104.0,64.0,46.0,20.0,6.0,11.0
2021-11-15,Hard,Medvedev D.,Hurkacz H.,2.0,9.0,6-7(5) 6-3 6-4,3,15.0,1.0,89.0,65.0,54.0,15.0,0.0,0.0,12.0,0.0,88.0,58.0,46.0,15.0,2.0,4.0
2021-11-15,Hard,Zverev A.,Berrettini M.,3.0,7.0,7-6(7) 1-0 RET,3,10.0,1.0,54.0,39.0,28.0,10.0,2.0,2.0,5.0,0.0,69.0,47.0,33.0,8.0,5.0,5.0
2021-11-15,Hard,Zverev A.,Hurkacz H.,3.0,9.0,6-2 6-4,3,11.0,0.0,48.0,37.0,32.0,5.0,0.0,0.0,11.0,0.0,54.0,35.0,22.0,8.0,4.0,7.0
2021-11-15,Hard,Sinner J.,Hurkacz H.,11.0,9.0,6-2 6-2,3,5.0,0.0,69.0,39.0,29.0,15.0,5.0,5.0,4.0,0.0,47.0,31.0,18.0,5.0,2.0,6.0
2021-11-15,Hard,Ruud C.,Rublev A.,8.0,5.0,2-6 7-5 7-6(5),3,14.0,3.0,116.0,77.0,50.0,20.0,7.0,11.0,14.0,3.0,92.0,61.0,51.0,13.0,2.0,5.0
2021-11-25,Hard,Cilic M.,Minaur A.,30.0,34.0,6-1 5-7 6-4,3,10.0,6.0,74.0,47.0,36.0,16.0,2.0,5.0,4.0,6.0,101.0,70.0,45.0,9.0,6.0,11.0
2021-11-25,Hard,Gojo B.,Popyrin A.,276.0,61.0,7-6(5) 7-5,3,8.0,2.0,81.0,62.0,47.0,11.0,5.0,5.0,4.0,2.0,66.0,41.0,34.0,15.0,0.0,1.0
2021-11-25,Hard,Mannarino A.,Vesely J.,71.0,82.0,6-7(1) 6-4 6-2,3,0.0,3.0,103.0,64.0,50.0,17.0,2.0,3.0,0.0,8.0,101.0,72.0,50.0,11.0,6.0,10.0
2021-11-25,Hard,Machac T.,Gasquet R.,143.0,86.0,7-6(3) 6-2,3,0.0,2.0,62.0,47.0,32.0,11.0,3.0,4.0,0.0,4.0,72.0,52.0,29.0,10.0,4.0,7.0
2021-11-25,Hard,Ymer M.,Pospisil V.,93.0,133.0,6-4 6-4,3,4.0,2.0,55.0,35.0,28.0,14.0,1.0,1.0,8.0,2.0,68.0,39.0,27.0,14.0,0.0,2.0
2021-11-25,Hard,Ymer E.,Diez S.,171.0,264.0,6-4 6-2,3,3.0,5.0,48.0,28.0,23.0,8.0,1.0,3.0,1.0,1.0,67.0,39.0,19.0,14.0,5.0,10.0
2021-11-26,Clay,Ouakaa A.,Ncube T.,884.0,,6-4 6-0,3,1.0,2.0,56.0,33.0,21.0,14.0,2.0,3.0,1.0,7.0,60.0,27.0,16.0,11.0,3.0,8.0
2021-11-26,Clay,Dougaz A.,Lock B.,331.0,490.0,2-6 7-6(6) 7-5,3,4.0,7.0,120.0,68.0,42.0,26.0,9.0,15.0,3.0,1.0,109.0,76.0,47.0,18.0,9.0,14.0
2021-11-26,Clay,Jaziri M.,Sibanda M.,303.0,1061.0,6-0 6-1,3,1.0,0.0,41.0,23.0,18.0,11.0,3.0,3.0,2.0,5.0,44.0,22.0,8.0,7.0,3.0,9.0
2021-11-26,Hard,Ruud C.,Stakhovsky S.,8.0,216.0,4-6 6-3 7-6(4),3,9.0,0.0,90.0,59.0,48.0,18.0,3.0,5.0,11.0,2.0,104.0,72.0,53.0,14.0,5.0,7.0
2021-11-26,Hard,Ruud C.,Sachko V.,8.0,237.0,6-3 6-2,3,5.0,1.0,57.0,34.0,22.0,15.0,3.0,4.0,2.0,2.0,57.0,39.0,20.0,8.0,4.0,8.0
2021-11-26,Hard,Durasovic V.,Marchenko I.,340.0,163.0,6-3 6-0,3,3.0,1.0,42.0,25.0,21.0,12.0,2.0,2.0,1.0,2.0,36.0,22.0,9.0,8.0,2.0,6.0
2021-11-26,Hard,Sonego L.,Opelka R.,27.0,26.0,6-3 7-6(4),3,5.0,0.0,60.0,41.0,37.0,14.0,1.0,1.0,12.0,3.0,60.0,37.0,30.0,14.0,3.0,4.0
2021-11-26,Hard,Lajovic D.,Melzer G.,33.0,287.0,7-6(5) 3-6 7-5,3,3.0,1.0,103.0,75.0,57.0,12.0,2.0,4.0,3.0,2.0,105.0,76.0,54.0,17.0,4.0,6.0
2021-11-26,Hard,Sinner J.,Isner J.,10.0,24.0,6-2 6-0,3,1.0,2.0,34.0,24.0,21.0,8.0,3.0,3.0,7.0,3.0,54.0,33.0,19.0,4.0,4.0,9.0
2021-11-26,Hard,Busta P.,Gomez E.,20.0,149.0,5-7 6-3 7-6(5),3,5.0,3.0,101.0,65.0,49.0,17.0,2.0,5.0,6.0,4.0,106.0,67.0,51.0,16.0,7.0,11.0
2021-11-26,Hard,Lopez F.,Quiroz R.,106.0,291.0,6-3 6-3,3,14.0,6.0,68.0,50.0,37.0,8.0,5.0,5.0,1.0,0.0,54.0,35.0,23.0,8.0,3.0,6.0
2021-11-26,Hard,Djokovic N.,Novak D.,1.0,118.0,6-3 6-2,3,3.0,0.0,42.0,26.0,22.0,14.0,0.0,0.0,2.0,0.0,45.0,31.0,18.0,8.0,2.0,5.0
2021-11-27,Hard,Minaur A.,Fucsovics M.,34.0,40.0,7-5 2-6 7-6(2),3,3.0,7.0,143.0,93.0,55.0,25.0,15.0,21.0,4.0,4.0,91.0,52.0,37.0,15.0,3.0,8.0
2021-11-27,Hard,Djokovic N.,Struff J.,1.0,51.0,6-2 6-4,3,9.0,0.0,52.0,34.0,27.0,11.0,0.0,0.0,2.0,1.0,58.0,38.0,23.0,9.0,3.0,6.0
2021-11-27,Hard,Koepfer D.,Krajinovic F.,54.0,42.0,7-6(4) 6-4,3,2.0,4.0,74.0,41.0,26.0,19.0,5.0,8.0,5.0,3.0,84.0,54.0,34.0,14.0,7.0,11.0
2021-11-27,Hard,Sinner J.,Galan D.,10.0,111.0,7-5 6-0,3,1.0,0.0,51.0,25.0,18.0,15.0,0.0,2.0,1.0,3.0,52.0,31.0,11.0,12.0,1.0,7.0
2021-11-27,Hard,Sonego L.,Mejia N.,27.0,275.0,6-7(5) 6-4 6-2,3,7.0,0.0,85.0,62.0,48.0,15.0,4.0,5.0,2.0,0.0,93.0,70.0,39.0,18.0,1.0,5.0
2021-11-27,Hard,Piros Z.,Millman J.,282.0,72.0,4-6 6-4 6-3,3,1.0,1.0,128.0,124.0,66.0,2.0,3.0,12.0,0.0,0.0,175.0,165.0,90.0,2.0,27.0,38.0
2021-11-27,Hard,Bublik A.,Ymer M.,36.0,93.0,3-6 6-4 6-0,3,11.0,4.0,72.0,42.0,34.0,15.0,1.0,2.0,4.0,4.0,86.0,65.0,41.0,8.0,4.0,8.0
2021-11-27,Hard,Evans D.,Mannarino A.,25.0,71.0,7-5 6-4,3,2.0,3.0,65.0,45.0,32.0,13.0,1.0,2.0,3.0,1.0,88.0,71.0,39.0,11.0,5.0,8.0
2021-11-27,Hard,Ymer E.,Kukushkin M.,171.0,183.0,6-3 7-6(4),3,3.0,2.0,80.0,57.0,43.0,8.0,1.0,4.0,1.0,0.0,76.0,66.0,40.0,3.0,4.0,8.0
2021-11-27,Hard,Medvedev D.,Gomez E.,2.0,149.0,6-0 6-2,3,4.0,3.0,44.0,29.0,25.0,6.0,4.0,4.0,0.0,0.0,43.0,23.0,9.0,9.0,1.0,6.0
2021-11-27,Hard,Rublev A.,Quiroz R.,5.0,291.0,6-3 4-6 6-1,3,11.0,1.0,68.0,48.0,40.0,12.0,0.0,1.0,6.0,1.0,77.0,46.0,26.0,18.0,6.0,10.0
2021-11-27,Hard,Norrie C.,Rinderknech A.,12.0,58.0,6-2 7-6(8),3,5.0,1.0,74.0,58.0,44.0,9.0,4.0,4.0,11.0,4.0,99.0,65.0,44.0,14.0,8.0,10.0
2021-11-28,Hard,Struff J.,Novak D.,51.0,118.0,7-5 6-4,3,7.0,0.0,60.0,41.0,29.0,13.0,0.0,1.0,11.0,3.0,62.0,42.0,29.0,9.0,1.0,4.0
2021-11-28,Hard,Rodionov J.,Koepfer D.,141.0,54.0,6-1 7-5,3,6.0,3.0,67.0,41.0,28.0,15.0,5.0,6.0,0.0,0.0,48.0,38.0,18.0,6.0,1.0,5.0
2021-11-28,Hard,Galan D.,Isner J.,115.0,24.0,6-3 3-6 7-6(5),3,11.0,1.0,96.0,59.0,41.0,27.0,3.0,4.0,13.0,4.0,102.0,69.0,53.0,18.0,7.0,8.0
2021-11-28,Hard,Tiafoe F.,Mejia N.,38.0,278.0,4-6 6-3 7-6(7),3,10.0,3.0,102.0,63.0,53.0,18.0,3.0,4.0,9.0,3.0,105.0,68.0,47.0,20.0,3.0,5.0
2021-11-28,Hard,Serdarusic N.,Marozsan F.,243.0,359.0,6-4 6-4,3,7.0,3.0,55.0,38.0,36.0,7.0,0.0,0.0,6.0,3.0,54.0,31.0,25.0,12.0,1.0,3.0
2021-11-28,Hard,Piros Z.,Cilic M.,283.0,30.0,4-6 7-5 6-4,3,10.0,3.0,118.0,74.0,53.0,19.0,5.0,9.0,10.0,3.0,99.0,54.0,39.0,21.0,6.0,11.0
2021-11-28,Hard,Machac T.,Evans D.,143.0,25.0,6-2 7-5,3,9.0,1.0,51.0,30.0,24.0,12.0,3.0,5.0,3.0,2.0,70.0,38.0,22.0,14.0,6.0,11.0
2021-11-28,Hard,Bublik A.,Pospisil V.,36.0,133.0,6-2 7-6(6),3,14.0,2.0,58.0,42.0,37.0,10.0,1.0,1.0,2.0,2.0,76.0,56.0,38.0,9.0,7.0,9.0
2021-11-28,Hard,Kukushkin M.,Schnur B.,182.0,232.0,6-3 6-7(5) 7-5,3,1.0,0.0,113.0,78.0,58.0,17.0,4.0,6.0,8.0,5.0,113.0,83.0,52.0,17.0,5.0,9.0
2021-11-28,Hard,Medvedev D.,Busta P.,2.0,20.0,6-2 7-6(3),3,11.0,4.0,67.0,44.0,34.0,7.0,5.0,8.0,0.0,0.0,63.0,48.0,23.0,8.0,5.0,10.0
2021-11-28,Hard,Lopez F.,Rublev A.,107.0,5.0,2-6 6-3 6-4,3,14.0,5.0,98.0,49.0,40.0,22.0,10.0,12.0,13.0,5.0,74.0,52.0,41.0,9.0,2.0,4.0
2021-11-28,Hard,Norrie C.,Lehecka J.,12.0,140.0,6-1 2-6 6-1,3,2.0,2.0,68.0,51.0,34.0,9.0,4.0,6.0,5.0,2.0,90.0,64.0,39.0,9.0,8.0,13.0
2021-11-29,Hard,Gojo B.,Sonego L.,279.0,27.0,7-6(2) 2-6 6-2,3,7.0,5.0,85.0,56.0,41.0,15.0,7.0,10.0,5.0,1.0,80.0,58.0,35.0,16.0,3.0,6.0
2021-11-29,Hard,Sinner J.,Cilic M.,10.0,30.0,3-6 7-6(4) 6-3,3,3.0,2.0,91.0,57.0,39.0,18.0,4.0,8.0,10.0,2.0,110.0,66.0,42.0,19.0,2.0,7.0
2021-11-30,Hard,Evans D.,Gojowczyk P.,25.0,86.0,6-2 6-1,3,4.0,0.0,38.0,27.0,22.0,8.0,0.0,0.0,5.0,7.0,51.0,26.0,15.0,8.0,3.0,8.0
2021-11-30,Hard,Struff J.,Norrie C.,51.0,12.0,7-6(6) 3-6 6-2,3,9.0,5.0,105.0,67.0,48.0,17.0,5.0,8.0,5.0,1.0,84.0,60.0,37.0,17.0,3.0,7.0
2021-12-01,Hard,Kukushkin M.,Kecmanovic M.,182.0,69.0,7-6(5) 4-6 7-6(11),3,5.0,1.0,137.0,95.0,64.0,24.0,11.0,15.0,10.0,4.0,121.0,82.0,57.0,22.0,4.0,7.0
2021-12-01,Hard,Djokovic N.,Bublik A.,1.0,36.0,6-3 6-4,3,4.0,3.0,53.0,32.0,29.0,13.0,2.0,2.0,12.0,7.0,73.0,39.0,28.0,15.0,9.0,11.0
2021-12-02,Hard,Medvedev D.,Ymer M.,2.0,94.0,6-4 6-4,3,7.0,9.0,51.0,30.0,22.0,10.0,2.0,5.0,1.0,2.0,62.0,48.0,26.0,6.0,5.0,10.0
2021-12-02,Hard,Rublev A.,Ymer E.,5.0,171.0,6-2 5-7 7-6(3),3,8.0,1.0,97.0,61.0,47.0,20.0,4.0,7.0,12.0,6.0,109.0,67.0,43.0,24.0,8.0,12.0
2021-12-03,Hard,Djokovic N.,Cilic M.,1.0,30.0,6-4 6-2,3,4.0,1.0,60.0,40.0,30.0,12.0,8.0,8.0,6.0,3.0,66.0,37.0,23.0,13.0,5.0,8.0
2021-12-03,Hard,Gojo B.,Lajovic D.,279.0,33.0,4-6 6-3 6-2,3,5.0,3.0,76.0,47.0,36.0,13.0,1.0,4.0,2.0,1.0,84.0,63.0,34.0,14.0,4.0,9.0
2021-12-04,Hard,Rublev A.,Koepfer D.,5.0,54.0,6-4 6-0,3,9.0,2.0,43.0,32.0,27.0,6.0,0.0,0.0,2.0,2.0,43.0,21.0,12.0,10.0,0.0,4.0
2021-12-04,Hard,Medvedev D.,Struff J.,2.0,51.0,6-4 6-4,3,7.0,0.0,50.0,35.0,29.0,12.0,1.0,1.0,5.0,4.0,54.0,34.0,29.0,7.0,3.0,5.0
2021-12-05,Hard,Rublev A.,Gojo B.,5.0,281.0,6-4 7-6(5),3,8.0,2.0,57.0,39.0,36.0,12.0,0.0,0.0,15.0,2.0,83.0,52.0,33.0,20.0,7.0,8.0
2021-12-05,Hard,Medvedev D.,Cilic M.,2.0,30.0,7-6(7) 6-2,3,8.0,2.0,63.0,39.0,34.0,13.0,1.0,1.0,8.0,1.0,61.0,38.0,31.0,9.0,1.0,3.0
2022-01-03,Hard,Khachanov K.,Cilic M.,29.0,30.0,7-6(3) 6-3,3,6.0,2.0,87.0,62.0,46.0,13.0,4.0,4.0,8.0,3.0,67.0,36.0,28.0,15.0,1.0,2.0
2022-01-03,Hard,Monfils G.,Paul T.,21.0,43.0,6-4 6-1,3,5.0,4.0,52.0,31.0,23.0,11.0,2.0,4.0,1.0,1.0,47.0,27.0,18.0,5.0,2.0,7.0
2022-01-03,Hard,Kokkinakis T.,Ymer M.,171.0,94.0,7-6(9) 4-6 6-4,3,15.0,1.0,103.0,74.0,58.0,11.0,1.0,3.0,4.0,3.0,106.0,75.0,53.0,17.0,1.0,3.0
2022-01-03,Hard,Cilic M.,Djere L.,30.0,52.0,6-3 6-2,3,7.0,1.0,43.0,29.0,25.0,11.0,0.0,0.0,5.0,0.0,47.0,28.0,15.0,11.0,4.0,7.0
2022-01-03,Hard,Khachanov K.,Gerasimov E.,29.0,113.0,7-5 6-3,3,8.0,1.0,78.0,55.0,40.0,6.0,5.0,8.0,2.0,6.0,83.0,48.0,32.0,11.0,7.0,13.0
2022-01-03,Hard,Monfils G.,Cerundolo J.,21.0,90.0,6-2 6-1,3,5.0,1.0,40.0,29.0,24.0,5.0,0.0,1.0,0.0,2.0,43.0,27.0,11.0,7.0,3.0,8.0
2022-01-03,Hard,Paul T.,Daniel T.,43.0,125.0,6-4 6-7(1) 6-4,3,8.0,4.0,94.0,57.0,43.0,18.0,1.0,4.0,3.0,3.0,103.0,64.0,49.0,13.0,3.0,8.0
2022-01-03,Hard,Kokkinakis T.,Tiafoe F.,171.0,38.0,3-6 7-5 6-1,3,11.0,3.0,85.0,54.0,39.0,16.0,3.0,6.0,5.0,3.0,97.0,69.0,41.0,13.0,5.0,10.0
2022-01-03,Hard,Ymer M.,Kwon S.,94.0,53.0,6-3 6-2,3,5.0,3.0,60.0,38.0,28.0,13.0,8.0,8.0,1.0,3.0,55.0,26.0,16.0,15.0,6.0,9.0
2022-01-03,Hard,Djere L.,Moutet C.,52.0,92.0,4-6 7-5 DEF,3,6.0,3.0,73.0,49.0,38.0,9.0,9.0,11.0,2.0,2.0,60.0,42.0,33.0,9.0,1.0,3.0
2022-01-03,Hard,Cilic M.,Monteiro T.,30.0,89.0,6-4 7-6(3),3,16.0,3.0,68.0,48.0,41.0,10.0,2.0,2.0,7.0,0.0,75.0,49.0,37.0,12.0,6.0,7.0
2022-01-03,Hard,Khachanov K.,Johnson S.,29.0,85.0,6-4 4-6 6-2,3,16.0,2.0,91.0,53.0,40.0,20.0,6.0,8.0,8.0,2.0,77.0,34.0,25.0,22.0,1.0,5.0
2022-01-03,Hard,Monfils G.,Kokkinakis T.,21.0,171.0,7-5 6-0,3,7.0,3.0,57.0,33.0,28.0,12.0,4.0,4.0,4.0,2.0,58.0,41.0,23.0,8.0,6.0,10.0
2022-01-03,Hard,Cerundolo J.,Bolt A.,90.0,137.0,6-2 6-4,3,2.0,4.0,71.0,48.0,34.0,10.0,9.0,10.0,6.0,5.0,49.0,29.0,22.0,7.0,2.0,6.0
2022-01-03,Hard,Daniel T.,Musetti L.,125.0,59.0,6-4 6-7(5) 6-3,3,12.0,1.0,97.0,70.0,55.0,15.0,0.0,0.0,3.0,2.0,92.0,56.0,41.0,21.0,2.0,4.0
2022-01-03,Hard,Paul T.,Vesely J.,43.0,83.0,6-4 4-6 6-4,3,6.0,0.0,81.0,46.0,38.0,20.0,3.0,5.0,16.0,4.0,97.0,68.0,51.0,13.0,7.0,10.0
2022-01-03,Hard,Kokkinakis T.,Millman J.,171.0,72.0,6-4 6-3,3,7.0,0.0,47.0,32.0,27.0,9.0,0.0,0.0,1.0,0.0,57.0,38.0,25.0,10.0,2.0,5.0
